"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI TIC Scan Frag=125.0V WorklistData-0005.d "
"No integration results available"
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI TIC Scan Frag=125.0V WorklistData-0005.d "
"No integration results available"
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI BPC Scan Frag=125.0V WorklistData-0005.d "
"No integration results available"
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(319.8662) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,14.904,15.033,15.201,2127,10895,12.28,14.14,4.26,0.297,,0,0,0,0,,2127,,,BB,460.7174,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,27.988,28.156,28.335,11585,64087,72.21,77.03,25.08,0.346,,0,0,0,0,,11585,,,BB,298.2263,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,28.434,28.599,28.830,13570,68295,76.95,90.23,26.72,0.396,,0,0,0,0,,13570,,,BB,762.3949,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,30.430,30.516,30.595,4151,23539,26.52,27.60,9.21,0.165,,0,1932,0,0,,4151,,,BV,846.5677,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,44.900,45.049,45.280,15040,88748,100.00,100.00,34.73,0.379,,0,103,0,0,,15040,,,BV,739.1239,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(750.3818) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,23.319,23.454,23.698,340438,1689944,100.00,100.00,97.83,0.379,,0,829,0,0,,340438,,,BV,750.7096,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,28.500,28.562,28.698,1421,5589,0.33,0.42,0.32,0.198,,0,0,0,0,,1421,,,BB,762.3949,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,30.150,30.348,30.513,2904,21561,1.28,0.85,1.25,0.363,,0,0,0,0,,2904,,,BB,743.3814,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,43.877,43.930,44.075,1057,3556,0.21,0.31,0.21,0.198,,55,0,0,0,,1057,,,VB,739.7166,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,48.612,48.685,48.794,1673,6790,0.40,0.49,0.39,0.181,,0,0,0,0,,1673,,,BB,892.2432,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(761.0656) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,11.439,11.531,11.604,1449,4157,3.48,6.01,2.56,0.165,,0,0,0,0,,1449,,,BB,384.0362,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,29.572,29.688,29.935,24103,119334,100.00,100.00,73.63,0.363,,0,97,0,0,,24103,,,BV,761.3922,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,36.205,36.357,36.601,2021,12532,10.50,8.38,7.73,0.396,,0,0,0,0,,2021,,,BB,904.0628,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,44.224,44.349,44.455,1214,6430,5.39,5.04,3.97,0.231,,0,109,0,0,,1214,,,BV,969.6095,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,48.431,48.553,48.695,4392,19623,16.44,18.22,12.11,0.264,,0,86,0,0,,4392,,,BV,759.3793,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(762.0537) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,28.236,28.480,28.665,641179,5697055,67.81,75.30,40.21,0.429,,0,25352,0,0,,641179,,,BV,762.3949,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,29.605,29.674,29.935,4796,28855,0.34,0.56,0.20,0.330,,505,132,132,132,,4928,,,VB,761.3922,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,31.040,31.189,31.733,851529,8401356,100.00,100.00,59.29,0.693,,84,2992,84,84,,851613,,,BV,762.3853,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,38.696,38.838,38.993,6142,35913,0.43,0.72,0.25,0.297,,265,178,178,178,,6320,,,VB,1075.8642,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,56.499,56.569,56.697,1237,6186,0.07,0.15,0.04,0.198,,0,305,0,0,,1237,,,BV,1090.0155,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(788.4008) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,12.132,12.218,12.446,192150,1186683,100.00,100.00,95.76,0.314,,0,61,0,0,,192150,,,BV,383.7109,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,32.905,33.030,33.186,5931,25793,2.17,3.09,2.08,0.281,,0,0,0,0,,5931,,,BB,271.1890,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,40.445,40.590,40.792,1339,7874,0.66,0.70,0.64,0.346,,0,0,0,0,,1339,,,BB,398.2398,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,43.448,43.534,43.745,2578,12545,1.06,1.34,1.01,0.297,,410,0,0,0,,2578,,,VB,1025.8824,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,48.761,48.880,48.959,2142,6312,0.53,1.11,0.51,0.198,,0,57,0,0,,2142,,,BV,1178.1115,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(789.3888) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,12.148,12.228,12.446,15896,90741,100.00,100.00,43.83,0.297,,0,0,0,0,,15896,,,BB,383.7109,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,16.504,16.600,16.752,6491,28698,31.63,40.83,13.86,0.248,,0,0,0,0,,6491,,,BB,519.2441,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,37.129,37.304,37.492,4991,29578,32.60,31.40,14.29,0.363,,0,103,0,0,,4991,,,BV,915.5937,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,50.048,50.117,50.246,9795,40843,45.01,61.62,19.73,0.198,,0,374,0,0,,9795,,,BV,1289.0082,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,50.312,50.391,50.543,3974,17177,18.93,25.00,8.30,0.231,,188,64,64,64,,4038,,,VB,967.0043,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(791.3643) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,16.504,16.577,16.719,3156,13218,0.66,0.80,0.64,0.215,,0,0,0,0,,3156,,,BB,519.2441,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,17.791,17.917,18.237,396487,2015834,100.00,100.00,97.74,0.445,,0,2328,0,0,,396487,,,BV,730.3372,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,28.401,28.440,28.450,2721,4405,0.22,0.69,0.21,0.050,,131,1446,131,131,,2852,,,BV,762.3949,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,31.090,31.169,31.205,7064,23708,1.18,1.78,1.15,0.116,,119,4953,119,119,,7183,,,BV,762.3853,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,33.647,33.750,33.779,1456,5273,0.26,0.37,0.26,0.132,,0,336,0,0,,1456,,,BV,765.3686,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(794.4043) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,31.783,31.869,32.014,1859,7520,55.23,52.48,22.79,0.231,,0,0,0,0,,1859,,,BB,214.9157,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,33.004,33.087,33.186,3542,13616,100.00,100.00,41.27,0.182,,0,249,0,0,,3542,,,BV,271.1890,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,48.810,48.873,48.926,1460,2885,21.19,41.22,8.74,0.116,,129,0,0,0,,1460,,,VB,1178.2777,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,49.190,49.236,49.355,1024,2326,17.08,28.91,7.05,0.165,,0,0,0,0,,1024,,,BB,1343.1489,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,49.372,49.444,49.553,2364,6646,48.81,66.74,20.14,0.181,,0,0,0,0,,2364,,,BB,968.9633,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(795.3923) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,33.020,33.110,33.235,1095,3750,9.93,15.71,6.86,0.215,,0,51,0,0,,1095,,,BV,271.1890,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,35.677,35.839,35.941,1248,5730,15.17,17.91,10.49,0.264,,0,0,0,0,,1248,,,BB,262.2341,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,38.350,38.465,38.630,6969,37765,100.00,100.00,69.12,0.280,,0,181,0,0,,6969,,,BV,927.6507,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,44.042,44.131,44.158,1814,4842,12.82,26.03,8.86,0.116,,0,509,0,0,,1814,,,BV,883.4501,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,50.048,50.111,50.180,1020,2553,6.76,14.64,4.67,0.132,,0,111,0,0,,1020,,,BV,1289.0082,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(844.4236) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,5.845,5.931,6.076,6523,22825,0.20,0.44,0.20,0.231,,0,0,0,0,,6523,,,BB,411.7040,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,21.553,21.675,22.065,1471640,11512883,100.00,100.00,99.38,0.512,,0,2286,0,0,,1471640,,,BV,844.4250,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,30.694,30.770,30.859,5288,26184,0.23,0.36,0.23,0.165,,152,1294,152,152,,5440,,,BV,846.5677,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,31.436,31.496,31.502,2925,6642,0.06,0.20,0.06,0.066,,0,1990,0,0,,2925,,,BV,762.3853,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,39.422,39.492,39.653,3581,15619,0.14,0.24,0.13,0.231,,197,125,125,125,,3706,,,VB,821.1139,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(886.9659) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,31.519,31.651,32.047,464108,2798322,100.00,100.00,98.76,0.528,,56,499,56,56,,464164,,,BV,886.9600,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,32.146,32.228,32.360,4561,23405,0.84,0.98,0.83,0.214,,423,154,154,154,,4715,,,VB,950.6570,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,48.827,48.880,48.975,2357,9546,0.34,0.51,0.34,0.149,,129,157,129,129,,2486,,,BV,1178.1115,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,49.289,49.388,49.421,749,2179,0.08,0.16,0.08,0.132,,0,106,0,0,,749,,,BV,1039.9141,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(887.1094) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,31.502,31.651,31.849,32755,172882,20.74,21.23,16.83,0.346,,0,51,0,0,,32755,,,BV,886.9600,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,34.885,35.007,35.314,154266,833506,100.00,100.00,81.16,0.429,,0,189,0,0,,154266,,,BV,887.4443,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,43.795,43.913,44.125,1492,9552,1.15,0.97,0.93,0.330,,0,0,0,0,,1492,,,BB,739.7166,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,48.744,48.873,48.975,1597,7834,0.94,1.04,0.76,0.231,,0,302,0,0,,1597,,,BV,1178.2777,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,49.652,49.738,49.834,825,3207,0.38,0.53,0.31,0.182,,0,56,0,0,,825,,,BV,1417.2121,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(888.0975) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,31.519,31.654,31.882,27360,142107,31.32,33.25,16.00,0.363,,0,0,0,0,,27360,,,BB,887.4649,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,34.885,34.997,35.149,45815,237471,52.34,55.67,26.73,0.264,,66,1280,47,66,,45871,,,VV,887.4443,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,35.149,35.202,35.429,6356,33491,7.38,7.72,3.77,0.280,,1280,143,93,143,,6485,,,VB,888.0422,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,38.812,38.924,39.191,82292,453738,100.00,100.00,51.08,0.379,,0,242,0,0,,82292,,,BV,1075.8642,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,43.811,43.923,44.059,4156,21489,4.74,5.05,2.42,0.247,,0,386,0,0,,4156,,,BV,739.8860,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(929.9865) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,21.190,21.283,21.421,1157,5347,0.06,0.12,0.06,0.231,,0,0,0,0,,1157,,,BB,743.3436,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,28.582,28.694,29.143,982410,8283556,100.00,100.00,99.53,0.561,,0,2260,0,0,,982410,,,BV,929.9809,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,31.288,31.347,31.403,839,2071,0.03,0.09,0.02,0.115,,130,54,54,54,,893,,,VB,762.3853,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,37.442,37.617,37.739,3162,19670,0.24,0.32,0.24,0.297,,527,304,304,304,,3466,,,VB,801.2695,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,56.433,56.579,56.582,3631,12014,0.15,0.37,0.14,0.148,,0,2574,0,0,,3631,,,BV,1090.0155,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(976.4931) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,37.789,38.076,38.201,16210,122500,23.22,12.61,13.24,0.412,,0,209,0,0,,16210,,,BV,976.8298,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,49.008,49.144,49.223,6538,28321,5.37,5.09,3.06,0.214,,525,789,447,525,,7051,,,VV,1252.0516,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,49.322,49.414,49.537,5794,32682,6.19,4.51,3.53,0.215,,240,673,240,240,,6034,,,BV,968.9633,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"4" ,50.032,50.117,50.296,128565,527615,100.00,100.00,57.02,0.264,,675,2455,675,675,,129240,,,BV,1289.0082,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"5" ,50.296,50.391,50.609,43824,214154,40.59,34.09,23.14,0.313,,2455,1091,865,1091,,44830,,,VB,967.0043,,,,,,,,,,,,

"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d"," +ESI EIC(982.4966) Scan Frag=125.0V WorklistData-0005.d "
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"1" ,36.353,36.558,36.766,8420,48693,54.69,45.76,22.33,0.412,,0,90,0,0,,8420,,,BV,982.4605,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"2" ,38.680,38.888,38.927,4167,28644,32.17,22.65,13.14,0.247,,64,2033,64,64,,4231,,,BV,1075.8642,,,,,,,,,,,,
"D:\Projects\GmP Projects\2025-ATS-437\Data\20250916\WorklistData-0005.d" ,"3" ,48.893,48.942,49.041,4417,13393,15.04,24.01,6.14,0.149,,235,325,235,235,,4652,,,BV,1367.2832,,,,,,,,,,,,
